StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_6_TEXT,Q6,Q6_3_TEXT,Q7,Q7_12_TEXT,Q8_NPS_GROUP,Q8,Q9,Q9_12_TEXT,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_11_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q16,Q17,Q18_1,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_11,Q19_12,Q19_13,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q21_1,Q22,Q22_7_TEXT,Q23,Q24,Q24_13_TEXT,Q25,Q26,Q27_1,opp,transaction_id,Q_TotalDuration,QPMID,Q_BallotBoxStuffing,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,RISN,rid,gc,term,PS,LS
3/28/2023 11:14,3/28/2023 11:21,IP Address,100,432,TRUE,3/28/2023 11:21,R_yPbzDVdePgG5TCV,anonymous,EN,"I agree, take me to the survey",Female,25 - 34 years old,Black or African American,I don't know,,Bottled / prepackaged water,,None of the above,,Detractor,5,None of the above,,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,None,Not sure,Not sure,Not sure,Not sure,Not sure,No responsibility,No responsibility,No responsibility,No responsibility,No responsibility,No responsibility,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Not sure,"I've never heard of it, and don't know what it is",56,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,77088,Prefer not to answer,,Prefer not to answer,Prefer not to answer,,High school graduate / GED,"Less than $25,000",3,Qual27260-1216StephanieGeneralPop,2IBz371H7Kn6X2cocstmkp,432,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:15,3/28/2023 11:22,IP Address,100,411,TRUE,3/28/2023 11:22,R_3OjCTl90uJCrErx,anonymous,EN,"I agree, take me to the survey",Female,55 - 64 years old,White or Caucasian,Public supply - municipal,,Filtered tap water,,Odd taste,,Detractor,6,None of the above,,Slightly familiar,Moderately familiar,Moderately familiar,Not at all familiar,Not at all familiar,Not at all familiar,Slightly familiar,Slightly familiar,Not at all familiar,Not at all familiar,Very concerned,Very concerned,Very concerned,Slightly concerned,Slightly concerned,Slightly concerned,Slightly concerned,Slightly concerned,Slightly concerned,Slightly concerned,Never,Never,Often,Never,Sometimes,Sometimes,Occasionally,Never,Never,Never,Never,,Currently doing this,Might do this,Will never do this,Plan to do this,Will never do this,Full responsibility,Most responsibility,Full responsibility,Full responsibility,Some responsibility,Some responsibility,Moderately trust,Somewhat trust,Somewhat trust,Somewhat trust,Somewhat trust,Somewhat trust,Not sure,"I've never heard of it, and don't know what it is",54,Not at all familiar,Not at all familiar,Not at all familiar,Slightly familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Have already changed,Not sure,Not sure,Might change,Might change,Might change,Will never change,Might change,Might change,Might change,Might change,Might change,Might change,99301,Apartment building with more than 4 units,,Rent,Other (describe):,Retail,High school graduate / GED,"$50,000 - 74,999",3,Qual27260-1216StephanieGeneralPop,0i1w8RqaJAniXtzkV9polj,411,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:17,3/28/2023 11:22,IP Address,100,309,TRUE,3/28/2023 11:22,R_33yyyZK5RKUJQNL,anonymous,EN,"I agree, take me to the survey",Female,18 - 24 years old,Other,I don't know,,Bottled / prepackaged water,,None of the above,,Detractor,0,None of the above,,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Not at all concerned,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,I don’t know ,Not sure,Not sure,Not sure,Not sure,Not sure,No responsibility,No responsibility,No responsibility,No responsibility,No responsibility,No responsibility,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,No,"I've never heard of it, and don't know what it is",0,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,70811,Prefer not to answer,,Prefer not to answer,Unemployed,,Other,"$100,000 - 200,000",2,Qual27260-1216StephanieGeneralPop,6gFFIcKoVKfQiI86irYWXz,309,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:17,3/28/2023 11:22,IP Address,100,271,TRUE,3/28/2023 11:22,R_1cV3OS2KKGBCy1O,anonymous,EN,"I agree, take me to the survey",Female,35 - 44 years old,Native Hawaiian or Other Pacific Islander,Public supply - municipal,,Filtered tap water,,Hardness or scale buildup (high mineral content),,Promoter,10,Pesticides,,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Very familiar,Extremely familiar,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Extremely concerned,Very concerned,Extremely concerned,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,,Currently doing this,Currently doing this,Currently doing this,Currently doing this,Currently doing this,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Full responsibility,Fully trust,Fully trust,Fully trust,Fully trust,Fully trust,Fully trust,Yes,"I've never heard of it, and don't know what it is",50,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Extremely familiar,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Have already changed,Planning to change,47901,Single family house,,Own,Healthcare,,Bachelor's degree,"$50,000 - 74,999",2,Qual27260-1216StephanieGeneralPop,5tY85jEuOFRjUFaw0eLTuU,271,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:17,3/28/2023 11:22,IP Address,100,298,TRUE,3/28/2023 11:22,R_1lmMni9DokP9sq7,anonymous,EN,"I agree, take me to the survey",Female,45 - 54 years old,White or Caucasian,"Private supply - private well, river, pond, lake",,Bottled / prepackaged water,,Cloudy water,,Detractor,4,None of the above,,Moderately familiar,Slightly familiar,Moderately familiar,Slightly familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Slightly familiar,Not at all familiar,Extremely concerned,Slightly concerned,Very concerned,Moderately concerned,Moderately concerned,Moderately concerned,Slightly concerned,Slightly concerned,Slightly concerned,Not at all concerned,Always,Often,Sometimes,Sometimes,Sometimes,Sometimes,Occasionally,Occasionally,Occasionally,Sometimes,Occasionally,,Currently doing this,Currently doing this,Currently doing this,Might do this,Might do this,Some responsibility,Some responsibility,Moderate responsibility,Moderate responsibility,Some responsibility,Some responsibility,Fully trust,Moderately trust,Moderately trust,Somewhat trust,Somewhat trust,Somewhat trust,No,I think I know what it is,48,Moderately familiar,Moderately familiar,Very familiar,Slightly familiar,Not at all familiar,Slightly familiar,Moderately familiar,Slightly familiar,Slightly familiar,Very familiar,Moderately familiar,Slightly familiar,Slightly familiar,Will never change,Planning to change,Planning to change,Have already changed,Have already changed,Planning to change,Planning to change,Might change,Might change,Planning to change,Have already changed,Planning to change,Planning to change,60411,Apartment building with more than 4 units,,Rent,Hospitality,,Master's degree,"$100,000 - 200,000",1,Qual27260-1216StephanieGeneralPop,7osXzU4WDb7BDmaUDyb70X,298,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:13,3/28/2023 11:22,IP Address,100,503,TRUE,3/28/2023 11:22,R_2rOOAFFMAl294SK,anonymous,EN,"I agree, take me to the survey",Male,65+ years old,White or Caucasian,Public supply - municipal,,Unfiltered tap water,,None of the above,,Promoter,10,None of the above,,Slightly familiar,Moderately familiar,Slightly familiar,Moderately familiar,Not at all familiar,Not at all familiar,Moderately familiar,Very familiar,Slightly familiar,Slightly familiar,Not at all concerned,Slightly concerned,Not at all concerned,Slightly concerned,Slightly concerned,Slightly concerned,Not at all concerned,Slightly concerned,Not at all concerned,Not at all concerned,Often,Often,Often,Sometimes,Never,Occasionally,Never,Never,Occasionally,Often,Never,,Might do this,Will never do this,Will never do this,Currently doing this,Might do this,Most responsibility,Most responsibility,Moderate responsibility,Full responsibility,Some responsibility,Moderate responsibility,Moderately trust,Moderately trust,Somewhat trust,Fully trust,Do not trust at all,Mostly trust,Not sure,I think I know what it is,20,Not at all familiar,Slightly familiar,Slightly familiar,Moderately familiar,Not at all familiar,Slightly familiar,Moderately familiar,Very familiar,Moderately familiar,Not at all familiar,Not at all familiar,Not at all familiar,Slightly familiar,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,Will never change,48840,Townhouse / duplex,,Own,Other (describe):,Retired,Master's degree,"$75,000 - 99,999",2,Qual27260-1216StephanieGeneralPop,4BefZOR1MgK2u4oHBYpkC0,503,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:15,3/28/2023 11:22,IP Address,100,412,TRUE,3/28/2023 11:22,R_2tDWLNqxOql7P27,anonymous,EN,"I agree, take me to the survey",Female,35 - 44 years old,White or Caucasian,"Private supply - private well, river, pond, lake",,Unfiltered tap water,,Hardness or scale buildup (high mineral content),,Passive,8,None of the above,,Not at all familiar,Moderately familiar,Moderately familiar,Moderately familiar,Not at all familiar,Not at all familiar,Moderately familiar,Moderately familiar,Not at all familiar,Not at all familiar,Not at all concerned,Very concerned,Not at all concerned,Not at all concerned,Slightly concerned,Not at all concerned,Slightly concerned,Very concerned,Not at all concerned,Not at all concerned,Never,Never,Sometimes,Never,Occasionally,Never,Sometimes,Never,Never,Occasionally,Sometimes,Lab,Might do this,Might do this,Might do this,Might do this,Might do this,No responsibility,Moderate responsibility,Most responsibility,Full responsibility,Some responsibility,Full responsibility,Do not trust at all,Do not trust at all,Do not trust at all,Somewhat trust,Moderately trust,Fully trust,Not sure,"I've never heard of it, and don't know what it is",28,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Not at all familiar,Might change,Planning to change,Planning to change,Might change,Might change,Might change,Might change,Not sure,Not sure,Might change,Not sure,Not sure,Not sure,49685,Single family house,,Own,Prefer not to answer,,Associate degree,Prefer not to answer,5,Qual27260-1216StephanieGeneralPop,2KMLK6BPJB2csTe5zVtts3,412,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:14,3/28/2023 11:22,IP Address,100,470,TRUE,3/28/2023 11:22,R_qW5Qa8VQNKfql2h,anonymous,EN,"I agree, take me to the survey",Female,45 - 54 years old,White or Caucasian,Public supply - municipal,,Unfiltered tap water,,None of the above,,Promoter,10,None of the above,,Moderately familiar,Slightly familiar,Slightly familiar,Slightly familiar,Not at all familiar,Not at all familiar,Slightly familiar,Slightly familiar,Not at all familiar,Slightly familiar,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,,Might do this,Might do this,Might do this,Might do this,Might do this,Full responsibility,Full responsibility,Most responsibility,Full responsibility,Some responsibility,Moderate responsibility,Do not trust at all,Do not trust at all,Do not trust at all,Mostly trust,Moderately trust,Somewhat trust,No,"I've never heard of it, and don't know what it is",46,Not at all familiar,Slightly familiar,Not at all familiar,Very familiar,Very familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Very familiar,Very familiar,Slightly familiar,Not at all familiar,Might change,Might change,Might change,Might change,Might change,Might change,Might change,Might change,Might change,Might change,Might change,Might change,Might change,71913,Manufactured / mobile home,,Own,Unemployed,,High school graduate / GED,"$25,000 - 49,999",2,Qual27260-1216StephanieGeneralPop,7wGxxmT5auEgGGUpDzehrl,470,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:16,3/28/2023 11:22,IP Address,100,387,TRUE,3/28/2023 11:22,R_2CQv9s0Ra8aLm2P,anonymous,EN,"I agree, take me to the survey",Female,45 - 54 years old,White or Caucasian,Public supply - municipal,,Unfiltered tap water,,"Odd taste,Odd smell",,Detractor,1,None of the above,,Not at all familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Slightly familiar,Slightly familiar,Slightly familiar,Very familiar,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Very concerned,Often,Often,Sometimes,Sometimes,Often,Sometimes,Occasionally,Occasionally,Sometimes,Occasionally,Never,,Currently doing this,Not sure,Not sure,Might do this,Might do this,Most responsibility,Most responsibility,Most responsibility,Most responsibility,Some responsibility,Some responsibility,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Somewhat trust,Fully trust,Not sure,"I've heard of it or seen it somewhere, but don't know what it is",54,Slightly familiar,Not at all familiar,Not at all familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Very familiar,Extremely familiar,Moderately familiar,Not at all familiar,Not at all familiar,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,59105,Townhouse / duplex,,Rent,Unemployed,,High school graduate / GED,"$75,000 - 99,999",2,Qual27260-1216StephanieGeneralPop,6wsWLKzEjwhtyyI10huTB6,387,73540892,,,,,,,,1,,439,{Invalid Expression}
3/28/2023 11:16,3/28/2023 11:22,IP Address,100,362,TRUE,3/28/2023 11:22,R_2UgtfelcL9uouxP,anonymous,EN,"I agree, take me to the survey",Female,25 - 34 years old,White or Caucasian,Public supply - municipal,,Filtered tap water,,None of the above,,Promoter,9,None of the above,,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Moderately concerned,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Often,Never,,Might do this,Might do this,Might do this,Might do this,Might do this,Most responsibility,Most responsibility,Most responsibility,Full responsibility,Full responsibility,Full responsibility,Do not trust at all,Do not trust at all,Do not trust at all,Somewhat trust,Somewhat trust,Mostly trust,Not sure,"I've heard of it or seen it somewhere, but don't know what it is",74,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Moderately familiar,Moderately familiar,Slightly familiar,Slightly familiar,Might change,Might change,Might change,Will never change,Will never change,Will never change,Will never change,Might change,Will never change,Might change,Might change,Might change,Might change,50313,Single family house,,Own,Hospitality,,High school graduate / GED,"$50,000 - 74,999",4,Qual27260-1216StephanieGeneralPop,6Osx2QqUgSmji8OpLXXNLs,362,73540892,,,,,,,,1,,439,{Invalid Expression}
